,filename,id,language,book_year,author_name,book_title,gender,person,length,sentences_count,average_words_per_sentence,words_count_stopless,words_count_stopped,percentage_stopped_of_stoppless,full_text_ttr,mattr_500,mattr_2000,all_pos_counts,50_most_common_nouns,50_most_common_verbs,POS_SPACE,POS_NOUN,POS_PART,POS_PRON,POS_AUX,POS_VERB,POS_DET,POS_ADP,POS_CCONJ,POS_NUM,POS_ADJ,POS_ADV,POS_PROPN,POS_PUNCT,POS_SCONJ,POS_INTJ,noun_percentage,verb_and_aux_percentage,POS_X,POS_SYM,parts_of_speech_total_count,%POS_SPACE,%POS_NOUN,%POS_PART,%POS_PRON,%POS_AUX,%POS_VERB,%POS_DET,%POS_ADP,%POS_CCONJ,%POS_NUM,%POS_ADJ,%POS_ADV,%POS_PROPN,%POS_PUNCT,%POS_SCONJ,%POS_INTJ,%POS_X,%POS_SYM
73,"EN_1862_Eliot,George_Romola_Novel.txt",224,English,1862,"Eliot,George",Romola,female,third,226616,9943,22.802976968721715,226643.0,87041.0,38.40445105297759,0.0679298208473365,0.5242439763961539,0.3784115758560157,"[['SPACE', 1], ['ADJ', 17630], ['ADP', 28793], ['NUM', 1022], ['NOUN', 43484], ['CCONJ', 9409], ['DET', 23722], ['ADV', 11087], ['PRON', 29151], ['AUX', 16169], ['SCONJ', 6245], ['VERB', 29748], ['PUNCT', 13375], ['PROPN', 5561], ['PART', 6870], ['INTJ', 511], ['X', 88], ['SYM', 1]]","[('man', 468), ('life', 313), ('florence', 296), ('men', 292), ('face', 288), ('eyes', 266), ('time', 262), ('way', 261), ('father', 260), ('mind', 253), ('tessa', 227), ('hand', 203), ('moment', 192), ('tito', 187), ('head', 175), ('people', 163), ('things', 162), ('words', 162), ('frate', 159), ('voice', 157), ('day', 146), ('morning', 139), ('piazza', 136), ('world', 131), ('door', 129), ('hands', 123), ('one', 120), ('side', 119), ('light', 117), ('church', 116), ('sense', 112), ('love', 110), ('husband', 107), ('work', 105), ('tone', 104), ('woman', 103), ('thought', 102), ('heart', 97), ('years', 95), ('piero', 93), ('city', 89), ('death', 88), ('end', 87), ('lips', 86), ('sort', 86), ('savonarola', 85), ('name', 84), ('girolamo', 84), ('sight', 83), ('power', 83)]","[('said', 1093), ('had', 553), ('made', 380), ('come', 379), ('see', 352), ('have', 336), ('was', 330), ('seemed', 279), ('felt', 252), ('know', 244), ('go', 239), ('looked', 215), ('saw', 201), ('make', 195), ('came', 194), ('say', 194), ('turned', 187), ('went', 175), ('take', 173), ('think', 159), ('tell', 155), ('’s', 152), ('look', 151), ('let', 144), ('tito', 144), ('looking', 141), ('do', 127), ('knew', 123), ('put', 123), ('seen', 122), ('thought', 122), ('going', 120), ('give', 116), ('get', 114), ('took', 107), ('gone', 105), ('were', 103), ('found', 103), ('held', 101), ('is', 100), ('brought', 98), ('speak', 94), ('got', 94), ('done', 94), ('left', 92), ('passed', 91), ('gave', 86), ('given', 85), ('stood', 84), ('find', 84)]",1.0,43484.0,6870.0,29151.0,16169.0,29748.0,23722.0,28793.0,9409.0,1022.0,17630.0,11087.0,5561.0,13375.0,6245.0,511.0,17.904,12.249,88.0,1.0,242867.0,0.0,17.904,2.829,12.003,6.658,12.249,9.767,11.855,3.874,0.421,7.259,4.565,2.29,5.507,2.571,0.21,0.036,0.0
74,"EN_1864_Braddon,Mary_HenryDunbar_Novel.txt",225,English,1864,"Braddon,Mary",HenryDunbar,female,third,155214,9133,16.99978101390562,155220.0,61255.0,39.46334235278959,0.0721273676956468,0.5060335599089689,0.3530477301198019,"[['DET', 16791], ['PROPN', 6433], ['ADP', 17909], ['NOUN', 29811], ['CCONJ', 6301], ['AUX', 10309], ['NUM', 1081], ['ADJ', 11392], ['SCONJ', 4567], ['PRON', 20476], ['ADV', 7958], ['PART', 3603], ['VERB', 20226], ['PUNCT', 9936], ['INTJ', 461], ['X', 21]]","[('man', 553), ('dunbar', 534), ('time', 300), ('wilmot', 254), ('face', 242), ('clement', 205), ('father', 197), ('day', 175), ('sir', 165), ('girl', 158), ('eyes', 157), ('room', 151), ('hand', 147), ('life', 146), ('place', 141), ('way', 132), ('business', 131), ('mother', 130), ('house', 123), ('night', 123), ('morning', 122), ('banker', 119), ('men', 118), ('detective', 117), ('daughter', 115), ('door', 113), ('people', 112), ('head', 110), ('years', 109), ('gentleman', 108), ('name', 106), ('woman', 100), ('love', 97), ('lady', 95), ('winchester', 93), ('manner', 92), ('hour', 88), ('light', 88), ('oclock', 87), ('dunbars', 86), ('mind', 85), ('course', 85), ('heart', 83), ('money', 82), ('world', 82), ('fathers', 81), ('murder', 80), ('hands', 77), ('letter', 76), ('person', 75)]","[('said', 580), ('went', 281), ('see', 273), ('had', 270), ('was', 249), ('looked', 225), ('have', 221), ('do', 205), ('think', 197), ('go', 191), ('know', 189), ('say', 174), ('come', 168), ('made', 163), ('s', 155), ('took', 150), ('tell', 142), ('thought', 141), ('told', 138), ('came', 136), ('answered', 136), ('want', 130), ('left', 129), ('take', 127), ('found', 126), ('asked', 125), ('seemed', 113), ('look', 108), ('make', 106), ('going', 101), ('walked', 101), ('done', 99), ('got', 97), ('looking', 97), ('gave', 97), ('seen', 94), ('give', 92), ('sat', 90), ('saw', 90), ('knew', 87), ('get', 84), ('find', 84), ('heard', 82), ('remember', 80), ('gone', 75), ('put', 74), ('believe', 73), ('cried', 72), ('let', 69), ('m', 68)]",0.0,29811.0,3603.0,20476.0,10309.0,20226.0,16791.0,17909.0,6301.0,1081.0,11392.0,7958.0,6433.0,9936.0,4567.0,461.0,17.822,12.091,21.0,0.0,167275.0,0.0,17.822,2.154,12.241,6.163,12.091,10.038,10.706,3.767,0.646,6.81,4.757,3.846,5.94,2.73,0.276,0.013,0.0
75,"EN_1865_Carroll,Lewis_Alice'sAdventureinWonderland_Novel.txt",226,English,1865,"Carroll,Lewis",Alice'sAdventureinWonderland,male,third,26389,1861,14.185384202041911,26389.0,8881.0,33.65417408768805,0.103602409182166,0.4617094980694787,0.2924745081967164,"[['SPACE', 1], ['ADP', 2673], ['DET', 2729], ['ADJ', 1536], ['PROPN', 452], ['AUX', 1728], ['VERB', 4502], ['PART', 805], ['ADV', 2025], ['PRON', 4035], ['NOUN', 4142], ['CCONJ', 1103], ['PUNCT', 2045], ['SCONJ', 806], ['INTJ', 133], ['NUM', 190], ['X', 2]]","[('alice', 84), ('time', 68), ('queen', 64), ('king', 61), ('turtle', 56), ('hatter', 55), ('gryphon', 55), ('way', 52), ('thing', 49), ('voice', 47), ('head', 45), ('rabbit', 43), ('tone', 40), ('duchess', 39), ('dormouse', 38), ('mouse', 35), ('cat', 34), ('moment', 29), ('door', 29), ('things', 28), ('eyes', 27), ('hare', 27), ('day', 25), ('caterpillar', 25), ('course', 23), ('words', 21), ('sort', 20), ('minute', 20), ('feet', 19), ('house', 18), ('hand', 18), ('table', 18), ('court', 18), ('use', 17), ('question', 17), ('jury', 17), ('soup', 17), ('end', 16), ('side', 16), ('one', 15), ('idea', 15), ('cats', 15), ('bit', 15), ('garden', 15), ('air', 14), ('face', 14), ('silence', 14), ('people', 13), ('half', 13), ('sea', 13)]","[('said', 462), ('know', 86), ('went', 81), ('s', 71), ('thought', 69), ('see', 66), ('began', 58), ('had', 57), ('think', 53), ('do', 50), ('say', 50), ('go', 50), ('m', 48), ('come', 46), ('looked', 45), ('get', 44), ('got', 39), ('came', 36), ('was', 35), ('found', 32), ('have', 32), ('like', 31), ('put', 31), ('tell', 31), ('looking', 31), ('alice', 30), ('made', 30), ('heard', 30), ('replied', 29), ('seemed', 27), ('going', 27), ('make', 26), ('took', 24), ('felt', 23), ('added', 23), ('take', 21), ('wish', 21), ('find', 21), ('getting', 20), ('look', 20), ('did', 20), ('cried', 20), ('re', 20), ('tried', 19), ('eat', 18), ('let', 17), ('talking', 17), ('sat', 17), ('asked', 17), ('ran', 16)]",1.0,4142.0,805.0,4035.0,1728.0,4502.0,2729.0,2673.0,1103.0,190.0,1536.0,2025.0,452.0,2045.0,806.0,133.0,14.329,15.574,2.0,0.0,28907.0,0.003,14.329,2.785,13.959,5.978,15.574,9.441,9.247,3.816,0.657,5.314,7.005,1.564,7.074,2.788,0.46,0.007,0.0
76,"EN_1869_Alcott,Louisa_LittleWomen_Novel.txt",227,English,1869,"Alcott,Louisa",LittleWomen,female,third,185853,10229,18.17147326229348,185866.0,72076.0,38.77847481518944,0.0604710718013277,0.5403780552933377,0.3716499877634259,"[['SPACE', 1], ['PROPN', 7022], ['AUX', 11446], ['PART', 5968], ['ADP', 18171], ['DET', 14759], ['NOUN', 30276], ['VERB', 30016], ['PUNCT', 9807], ['PRON', 27467], ['ADV', 11408], ['ADJ', 14919], ['SCONJ', 6265], ['CCONJ', 10021], ['NUM', 929], ['INTJ', 689], ['X', 22]]","[('mother', 326), ('time', 319), ('girls', 274), ('day', 238), ('face', 232), ('things', 212), ('way', 211), ('eyes', 208), ('heart', 191), ('head', 180), ('one', 170), ('home', 154), ('hand', 150), ('jo', 144), ('people', 144), ('life', 143), ('hands', 138), ('man', 136), ('father', 130), ('boy', 127), ('minute', 122), ('lady', 119), ('room', 119), ('thing', 119), ('house', 119), ('d', 118), ('girl', 115), ('love', 115), ('words', 111), ('air', 109), ('look', 108), ('word', 105), ('work', 104), ('hair', 102), ('boys', 101), ('children', 99), ('family', 98), ('world', 97), ('place', 97), ('mind', 96), ('table', 95), ('friend', 94), ('gentleman', 94), ('money', 92), ('voice', 92), ('door', 88), ('night', 86), ('friends', 81), ('spite', 79), ('tone', 78)]","[('said', 824), ('do', 550), ('have', 408), ('go', 387), ('see', 351), ('had', 339), ('know', 317), ('m', 311), ('made', 292), ('think', 279), ('say', 275), ('come', 271), ('went', 267), ('came', 255), ('make', 254), ('asked', 252), ('got', 243), ('looked', 238), ('get', 223), ('tell', 218), ('put', 210), ('like', 207), ('take', 201), ('s', 200), ('going', 179), ('did', 173), ('felt', 171), ('thought', 168), ('took', 166), ('looking', 165), ('let', 163), ('seemed', 160), ('cried', 154), ('began', 153), ('help', 145), ('saw', 143), ('found', 140), ('keep', 138), ('done', 136), ('give', 132), ('gave', 132), ('look', 130), ('want', 128), ('sat', 128), ('told', 126), ('knew', 125), ('try', 119), ('find', 119), ('read', 116), ('wish', 112)]",1.0,30276.0,5968.0,27467.0,11446.0,30016.0,14759.0,18171.0,10021.0,929.0,14919.0,11408.0,7022.0,9807.0,6265.0,689.0,15.2,15.069,22.0,0.0,199186.0,0.001,15.2,2.996,13.79,5.746,15.069,7.41,9.123,5.031,0.466,7.49,5.727,3.525,4.924,3.145,0.346,0.011,0.0
77,"EN_1869_Blackmore,R.D._LornaDoone_Novel.txt",228,English,1869,"Blackmore,R.D.",LornaDoone,male,first,271612,10636,25.54108687476495,271615.0,93148.0,34.29412955838227,0.0531279680171988,0.5108452315533094,0.3501695401765841,"[['SPACE', 1], ['SCONJ', 10516], ['PRON', 39584], ['VERB', 35856], ['PART', 7863], ['DET', 23445], ['ADJ', 17897], ['NOUN', 45979], ['ADV', 18734], ['PROPN', 5493], ['ADP', 32025], ['CCONJ', 15679], ['AUX', 17272], ['PUNCT', 15794], ['NUM', 1717], ['INTJ', 574], ['X', 39]]","[('man', 729), ('mother', 521), ('time', 497), ('lorna', 356), ('men', 348), ('thing', 343), ('way', 328), ('things', 308), ('eyes', 287), ('one', 266), ('people', 264), ('heart', 234), ('day', 230), ('life', 210), ('hand', 200), ('doones', 196), ('word', 179), ('manner', 175), ('love', 173), ('horse', 169), ('none', 169), ('water', 165), ('head', 160), ('place', 157), ('side', 154), ('course', 146), ('mind', 140), ('night', 140), ('face', 129), ('part', 128), ('house', 128), ('fear', 124), ('business', 122), ('boy', 119), ('truth', 119), ('light', 118), ('women', 118), ('king', 118), ('father', 117), ('matter', 116), ('ruth', 116), ('name', 115), ('master', 114), ('hands', 113), ('sir', 113), ('stickles', 113), ('money', 110), ('child', 109), ('power', 109), ('times', 108)]","[('said', 699), ('have', 570), ('do', 495), ('come', 486), ('had', 479), ('came', 468), ('made', 440), ('see', 416), ('know', 409), ('go', 358), ('knew', 347), ('say', 339), ('think', 327), ('went', 308), ('tell', 296), ('make', 276), ('let', 245), ('looked', 245), ('look', 238), ('thought', 230), ('done', 228), ('take', 221), ('took', 217), ('answered', 203), ('saw', 203), ('set', 200), ('told', 186), ('was', 185), ('keep', 183), ('seemed', 179), ('cried', 168), ('heard', 167), ('put', 163), ('did', 156), ('left', 154), ('seen', 152), ('gone', 152), ('get', 151), ('found', 149), ('having', 144), ('knowing', 132), ('turned', 128), ('began', 123), ('coming', 121), ('taken', 119), ('help', 118), ('looking', 117), ('called', 116), ('lay', 116), ('mean', 116)]",1.0,45979.0,7863.0,39584.0,17272.0,35856.0,23445.0,32025.0,15679.0,1717.0,17897.0,18734.0,5493.0,15794.0,10516.0,574.0,15.939,12.43,39.0,0.0,288468.0,0.0,15.939,2.726,13.722,5.987,12.43,8.127,11.102,5.435,0.595,6.204,6.494,1.904,5.475,3.645,0.199,0.014,0.0
78,"EN_1869_Trollope,Anthony_PhineasFinn_Novel.txt",229,English,1869,"Trollope,Anthony",PhineasFinn,male,third,260699,17733,14.70619748491513,260735.0,84332.0,32.34395075459758,0.0434212187164118,0.4597987200123306,0.3019565737742788,"[['NOUN', 40083], ['ADJ', 14309], ['PART', 9033], ['VERB', 34535], ['ADP', 28364], ['PROPN', 12856], ['AUX', 25920], ['ADV', 16008], ['DET', 20522], ['PUNCT', 18550], ['PRON', 42106], ['CCONJ', 10011], ['SCONJ', 10269], ['NUM', 1509], ['X', 41], ['INTJ', 541]]","[('phineas', 1405), ('lady', 986), ('man', 738), ('house', 496), ('laura', 467), ('course', 392), ('men', 337), ('way', 336), ('friend', 316), ('time', 286), ('violet', 284), ('word', 275), ('day', 261), ('parliament', 245), ('life', 243), ('duke', 234), ('moment', 233), ('goesler', 218), ('father', 215), ('wife', 215), ('woman', 209), ('world', 205), ('love', 187), ('hand', 186), ('thing', 183), ('people', 182), ('things', 178), ('words', 174), ('mind', 171), ('place', 167), ('money', 161), ('question', 160), ('room', 151), ('husband', 150), ('one', 148), ('work', 146), ('friends', 145), ('matter', 140), ('heart', 139), ('office', 138), ('letter', 135), ('fitzgibbon', 129), ('truth', 127), ('morning', 127), ('son', 123), ('subject', 122), ('government', 122), ('baldock', 121), ('member', 120), ('years', 119)]","[('said', 1938), ('do', 737), ('think', 661), ('have', 598), ('know', 572), ('say', 561), ('had', 528), ('come', 524), ('made', 477), ('go', 472), ('was', 370), ('told', 370), ('tell', 368), ('see', 355), ('thought', 342), ('make', 318), ('knew', 271), ('done', 261), ('went', 254), ('take', 245), ('came', 231), ('asked', 222), ('found', 213), ('give', 188), ('going', 187), ('speak', 176), ('mean', 171), ('heard', 170), ('got', 163), ('believe', 163), ('let', 163), ('put', 159), ('felt', 158), ('like', 156), ('suppose', 156), ('is', 152), ('ask', 151), ('left', 149), ('get', 141), ('took', 141), ('did', 138), ('love', 132), ('s', 129), ('understand', 127), ('wish', 122), ('known', 121), ('find', 121), ('taken', 119), ('given', 116), ('spoke', 115)]",0.0,40083.0,9033.0,42106.0,25920.0,34535.0,20522.0,28364.0,10011.0,1509.0,14309.0,16008.0,12856.0,18550.0,10269.0,541.0,14.081,12.132,41.0,0.0,284657.0,0.0,14.081,3.173,14.792,9.106,12.132,7.209,9.964,3.517,0.53,5.027,5.624,4.516,6.517,3.607,0.19,0.014,0.0
79,"EN_1871_Carroll,Lewis_ThroughtheLookingGlass.txt",230,English,1871,"Carroll,Lewis",ThroughtheLookingGlass.txt,male,third,29131,2323,12.54369349978476,29132.0,10109.0,34.70067279967047,0.1053065147250635,0.4694924393224978,0.2999749585406258,"[['PROPN', 648], ['NOUN', 4389], ['NUM', 253], ['AUX', 1964], ['ADJ', 1731], ['SCONJ', 920], ['DET', 2801], ['VERB', 5054], ['PRON', 4743], ['PART', 876], ['ADP', 2954], ['ADV', 2461], ['PUNCT', 2786], ['CCONJ', 1158], ['INTJ', 139], ['X', 1]]","[('queen', 118), ('alice', 88), ('time', 70), ('way', 67), ('king', 60), ('head', 59), ('knight', 53), ('things', 51), ('moment', 43), ('eyes', 40), ('hands', 40), ('tone', 40), ('voice', 38), ('course', 34), ('thing', 33), ('side', 30), ('hand', 29), ('wood', 29), ('minute', 26), ('name', 26), ('d', 22), ('one', 22), ('sheep', 21), ('kitten', 20), ('hair', 20), ('tree', 20), ('feet', 20), ('face', 19), ('alices', 19), ('lookingglass', 19), ('table', 18), ('horse', 18), ('gnat', 18), ('lion', 18), ('unicorn', 18), ('day', 17), ('queens', 17), ('kitty', 16), ('end', 16), ('silence', 16), ('house', 15), ('door', 15), ('sort', 15), ('child', 15), ('air', 15), ('breath', 15), ('song', 15), ('word', 15), ('remark', 14), ('ear', 13)]","[('said', 472), ('know', 126), ('s', 90), ('see', 86), ('went', 86), ('thought', 76), ('do', 69), ('got', 65), ('go', 59), ('cried', 56), ('say', 54), ('looked', 54), ('m', 52), ('make', 51), ('think', 51), ('had', 49), ('get', 49), ('come', 48), ('began', 48), ('have', 47), ('came', 43), ('was', 41), ('looking', 40), ('tell', 34), ('took', 34), ('put', 33), ('like', 32), ('getting', 28), ('look', 28), ('take', 28), ('asked', 28), ('help', 27), ('re', 26), ('seemed', 26), ('remarked', 26), ('suppose', 23), ('going', 22), ('made', 22), ('added', 21), ('mean', 21), ('hear', 20), ('keep', 20), ('replied', 20), ('alice', 19), ('find', 19), ('talking', 18), ('wish', 18), ('did', 18), ('begin', 18), ('found', 18)]",0.0,4389.0,876.0,4743.0,1964.0,5054.0,2801.0,2954.0,1158.0,253.0,1731.0,2461.0,648.0,2786.0,920.0,139.0,13.349,15.372,1.0,0.0,32878.0,0.0,13.349,2.664,14.426,5.974,15.372,8.519,8.985,3.522,0.77,5.265,7.485,1.971,8.474,2.798,0.423,0.003,0.0
80,"EN_1874_Hardy,Thomas_FarFromtheMaddingCrowd_Novel.txt",231,English,1874,"Hardy,Thomas",FarFromtheMaddingCrowd,male,third,136819,9265,14.920561252023743,138213.0,53803.0,38.92759725930267,0.0889648772860451,0.5356344636413954,0.3854468353304134,"[['NOUN', 26288], ['PROPN', 3357], ['ADP', 16209], ['PUNCT', 11186], ['DET', 14181], ['SCONJ', 3736], ['VERB', 19063], ['PRON', 17239], ['AUX', 9433], ['ADJ', 9406], ['CCONJ', 5404], ['ADV', 8535], ['PART', 3519], ['NUM', 908], ['INTJ', 824], ['X', 24]]","[('man', 385), ('time', 323), ('woman', 208), ('boldwood', 192), ('troy', 176), ('way', 167), ('oak', 166), ('face', 157), ('eyes', 146), ('tis', 135), ('hand', 125), ('door', 123), ('day', 119), ('men', 119), ('night', 115), ('farmer', 101), ('liddy', 99), ('life', 95), ('side', 92), ('thing', 92), ('gabriel', 89), ('voice', 89), ('words', 88), ('years', 86), ('place', 85), ('light', 85), ('head', 83), ('house', 83), ('moment', 81), ('morning', 79), ('weatherbury', 78), ('mind', 72), ('room', 70), ('shepherd', 70), ('end', 70), ('love', 68), ('hill', 65), ('mistress', 65), ('name', 64), ('women', 64), ('heart', 64), ('maam', 64), ('boldwoods', 62), ('road', 61), ('chapter', 60), ('people', 60), ('form', 59), ('times', 57), ('girl', 57), ('matter', 57)]","[('said', 983), ('had', 244), ('know', 243), ('s', 240), ('do', 232), ('have', 217), ('say', 208), ('come', 188), ('see', 182), ('went', 168), ('came', 165), ('go', 164), ('think', 153), ('looked', 145), ('seemed', 114), ('made', 113), ('was', 112), ('going', 108), ('heard', 107), ('turned', 102), ('thought', 100), ('get', 90), ('stood', 85), ('saw', 85), ('done', 84), ('tell', 82), ('make', 81), ('seen', 80), ('put', 80), ('speak', 78), ('passed', 77), ('looking', 76), ('wish', 74), ('let', 73), ('found', 73), ('give', 71), ('want', 71), ('left', 69), ('take', 68), ('knew', 68), ('gone', 67), ('look', 67), ('marry', 64), ('took', 62), ('continued', 61), ('appeared', 60), ('began', 60), ('got', 60), ('felt', 58), ('keep', 57)]",0.0,26288.0,3519.0,17239.0,9433.0,19063.0,14181.0,16209.0,5404.0,908.0,9406.0,8535.0,3357.0,11186.0,3736.0,824.0,17.606,12.767,24.0,0.0,149312.0,0.0,17.606,2.357,11.546,6.318,12.767,9.498,10.856,3.619,0.608,6.3,5.716,2.248,7.492,2.502,0.552,0.016,0.0
81,"EN_1876_Trollope,FrancesEleanor_ACharmingFellow_Novel.txt",232,English,1876,"Trollope,FrancesEleanor",ACharmingFellow,female,third,182517,12939,14.110905015843574,182521.0,70535.0,38.64486826173427,0.0689470080788716,0.5260678507874912,0.371100744284954,"[['SPACE', 1], ['NOUN', 31325], ['PART', 5773], ['AUX', 13474], ['ADJ', 13855], ['ADP', 21018], ['PRON', 25760], ['PROPN', 9364], ['VERB', 24721], ['PUNCT', 13836], ['DET', 15417], ['ADV', 11059], ['SCONJ', 4942], ['INTJ', 872], ['CCONJ', 7866], ['NUM', 788], ['X', 28], ['SYM', 2]]","[('lady', 302), ('man', 293), ('castalia', 272), ('time', 221), ('eyes', 211), ('face', 207), ('way', 200), ('hand', 179), ('head', 176), ('mind', 174), ('people', 170), ('whitford', 164), ('wife', 161), ('house', 156), ('room', 150), ('words', 147), ('course', 147), ('things', 140), ('minnie', 138), ('voice', 136), ('place', 133), ('father', 130), ('word', 127), ('thing', 125), ('world', 123), ('heart', 122), ('life', 122), ('woman', 112), ('evening', 111), ('money', 111), ('husband', 109), ('persons', 107), ('hands', 107), ('door', 104), ('day', 102), ('one', 102), ('matter', 101), ('manner', 100), ('algernons', 99), ('max', 95), ('kind', 89), ('sort', 87), ('part', 86), ('truth', 83), ('girl', 83), ('years', 81), ('fact', 81), ('erringtons', 80), ('mother', 79), ('deal', 77)]","[('said', 822), ('had', 418), ('know', 412), ('have', 342), ('say', 338), ('think', 283), ('see', 269), ('made', 261), ('do', 252), ('come', 219), ('thought', 189), ('was', 187), ('make', 184), ('looked', 177), ('go', 169), ('s', 163), ('asked', 148), ('seemed', 131), ('came', 131), ('m', 131), ('went', 125), ('believe', 124), ('give', 121), ('take', 121), ('tell', 120), ('put', 120), ('looking', 116), ('felt', 116), ('told', 110), ('speak', 110), ('look', 108), ('knew', 104), ('began', 102), ('get', 102), ('found', 98), ('heard', 94), ('going', 93), ('has', 91), ('seen', 90), ('answered', 89), ('stood', 87), ('took', 86), ('sat', 85), ('let', 84), ('hear', 83), ('got', 82), ('suppose', 81), ('turned', 80), ('is', 78), ('like', 77)]",1.0,31325.0,5773.0,25760.0,13474.0,24721.0,15417.0,21018.0,7866.0,788.0,13855.0,11059.0,9364.0,13836.0,4942.0,872.0,15.655,12.354,28.0,2.0,200101.0,0.0,15.655,2.885,12.873,6.734,12.354,7.705,10.504,3.931,0.394,6.924,5.527,4.68,6.915,2.47,0.436,0.014,0.001
82,"EN_1876_Twain,Mark_TheAdventuresofTomSawyer_Novel.txt",233,English,1876,"Twain,Mark",TheAdventuresofTomSawyer,male,third,70122,5365,13.075675675675676,70123.0,27467.0,39.16974459164611,0.1153226611167339,0.519519554355938,0.3692811656297575,"[['SPACE', 1], ['NOUN', 12274], ['PRON', 9910], ['VERB', 11398], ['PUNCT', 6727], ['DET', 6880], ['PROPN', 2149], ['AUX', 4147], ['ADP', 7184], ['ADJ', 4492], ['CCONJ', 3817], ['ADV', 4942], ['PART', 1906], ['SCONJ', 1800], ['INTJ', 534], ['NUM', 476], ['X', 51]]","[('time', 188), ('boys', 165), ('huck', 143), ('boy', 121), ('way', 104), ('night', 88), ('toms', 75), ('thing', 70), ('day', 68), ('heart', 67), ('moment', 67), ('head', 66), ('face', 60), ('place', 60), ('hand', 59), ('d', 53), ('village', 50), ('eyes', 50), ('man', 49), ('house', 48), ('school', 46), ('tom', 45), ('door', 43), ('things', 43), ('town', 41), ('men', 41), ('water', 39), ('potter', 39), ('hands', 37), ('aunt', 36), ('girl', 36), ('cave', 36), ('mind', 35), ('world', 34), ('morning', 33), ('course', 32), ('body', 31), ('work', 31), ('silence', 31), ('people', 31), ('voice', 30), ('days', 30), ('ground', 30), ('money', 30), ('trouble', 29), ('life', 29), ('hour', 29), ('one', 29), ('widow', 29), ('thought', 28)]","[('said', 355), ('s', 183), ('got', 168), ('do', 150), ('had', 150), ('see', 139), ('go', 137), ('know', 131), ('come', 129), ('was', 117), ('went', 115), ('began', 110), ('came', 109), ('say', 105), ('get', 104), ('tell', 100), ('ai', 99), ('made', 86), ('found', 83), ('took', 82), ('let', 79), ('have', 75), ('reckon', 73), ('take', 73), ('going', 71), ('seemed', 64), ('want', 61), ('put', 57), ('done', 57), ('make', 55), ('thought', 54), ('stood', 53), ('turned', 51), ('find', 51), ('keep', 50), ('told', 48), ('lay', 46), ('look', 46), ('knew', 46), ('think', 46), ('give', 46), ('looked', 45), ('did', 45), ('huck', 44), ('gone', 41), ('fell', 41), ('sat', 40), ('saw', 39), ('hear', 37), ('re', 37)]",1.0,12274.0,1906.0,9910.0,4147.0,11398.0,6880.0,7184.0,3817.0,476.0,4492.0,4942.0,2149.0,6727.0,1800.0,534.0,15.598,14.485,51.0,0.0,78688.0,0.001,15.598,2.422,12.594,5.27,14.485,8.743,9.13,4.851,0.605,5.709,6.281,2.731,8.549,2.288,0.679,0.065,0.0
83,"EN_1877_Sewell,Anna_BlackBeauty_Novel.txt",234,English,1877,"Sewell,Anna",BlackBeauty,female,first,59633,2635,22.631878557874764,59633.0,19250.0,32.280784129592675,0.0699589167435231,0.4674168357683703,0.2957617548060271,"[['SPACE', 1], ['PRON', 9504], ['ADJ', 4181], ['NOUN', 9310], ['DET', 5242], ['AUX', 4485], ['ADV', 4141], ['VERB', 8691], ['ADP', 5881], ['PUNCT', 3761], ['CCONJ', 3483], ['NUM', 482], ['PROPN', 1054], ['SCONJ', 1848], ['PART', 1614], ['INTJ', 182]]","[('horse', 230), ('horses', 194), ('man', 173), ('master', 164), ('day', 128), ('time', 106), ('head', 88), ('way', 84), ('men', 78), ('boy', 74), ('course', 73), ('work', 69), ('place', 63), ('cab', 61), ('thing', 60), ('ginger', 60), ('jerry', 55), ('deal', 53), ('side', 52), ('door', 52), ('morning', 50), ('hand', 50), ('mother', 46), ('lady', 46), ('sir', 46), ('one', 45), ('rein', 45), ('gentleman', 45), ('mouth', 43), ('whip', 43), ('people', 43), ('things', 42), ('legs', 41), ('carriage', 41), ('road', 40), ('voice', 40), ('mistress', 38), ('feet', 37), ('years', 36), ('neck', 35), ('home', 34), ('house', 34), ('box', 34), ('rest', 32), ('driver', 32), ('fellow', 32), ('friend', 32), ('days', 31), ('night', 30), ('business', 30)]","[('said', 474), ('came', 234), ('had', 228), ('know', 136), ('go', 129), ('do', 128), ('have', 122), ('see', 121), ('get', 119), ('think', 112), ('went', 106), ('come', 102), ('was', 101), ('say', 100), ('put', 92), ('take', 88), ('used', 86), ('took', 77), ('made', 72), ('s', 72), ('look', 70), ('heard', 69), ('got', 69), ('thought', 67), ('knew', 66), ('did', 66), ('make', 66), ('tell', 64), ('saw', 63), ('seemed', 60), ('gave', 58), ('going', 57), ('looked', 51), ('stood', 51), ('give', 49), ('brought', 43), ('left', 42), ('turned', 42), ('done', 42), ('wanted', 41), ('called', 39), ('began', 39), ('like', 39), ('keep', 39), ('found', 37), ('felt', 37), ('let', 36), ('wish', 35), ('told', 34), ('believe', 32)]",1.0,9310.0,1614.0,9504.0,4485.0,8691.0,5242.0,5881.0,3483.0,482.0,4181.0,4141.0,1054.0,3761.0,1848.0,182.0,14.579,13.609,0.0,0.0,63860.0,0.002,14.579,2.527,14.883,7.023,13.609,8.209,9.209,5.454,0.755,6.547,6.484,1.65,5.889,2.894,0.285,0.0,0.0
