,book_title,book_year,author_name,words_count_stopless,words_count_stopped,percentage_stopped_of_stoppless,sentences_count,average_words_per_sentence,full_text_ttr,mattr_500,mattr_2000,all_pos_counts,50_most_common_nouns,50_most_common_verbs,POS_PUNCT,POS_NOUN,POS_DET,POS_ADJ,POS_VERB,POS_SCONJ,POS_ADP,POS_AUX,POS_PART,POS_CCONJ,POS_ADV,POS_PROPN,POS_PRON,POS_NUM,POS_INTJ,POS_X,noun_percentage,verb_and_aux_percentage,POS_SYM,parts_of_speech_total_count,%POS_PUNCT,%POS_NOUN,%POS_DET,%POS_ADJ,%POS_VERB,%POS_SCONJ,%POS_ADP,%POS_AUX,%POS_PART,%POS_CCONJ,%POS_ADV,%POS_PROPN,%POS_PRON,%POS_NUM,%POS_INTJ,%POS_X,%POS_SYM
21,Heart_of_Darkness,1899,Joseph_Conrad,37907.0,14639.0,38.61819716675021,2575.0,14.816699029126214,0.1610358294236364,0.5392626546980727,0.3942764424406556,"[['ADP', 4653], ['DET', 5624], ['NOUN', 7080], ['VERB', 5389], ['CCONJ', 1324], ['AUX', 2217], ['PUNCT', 3778], ['ADV', 2564], ['ADJ', 2928], ['PRON', 4179], ['PART', 1017], ['SCONJ', 909], ['NUM', 232], ['PROPN', 558], ['INTJ', 138], ['X', 12]]","[('man', 112), ('time', 78), ('river', 51), ('men', 50), ('eyes', 49), ('head', 47), ('station', 46), ('manager', 44), ('way', 40), ('earth', 39), ('day', 39), ('life', 37), ('thing', 35), ('things', 35), ('voice', 34), ('pilgrims', 31), ('air', 29), ('feet', 29), ('kind', 28), ('moment', 28), ('ivory', 28), ('work', 26), ('hands', 26), ('darkness', 25), ('silence', 24), ('night', 24), ('one', 23), ('lot', 23), ('forest', 23), ('back', 22), ('water', 22), ('place', 22), ('wilderness', 22), ('face', 22), ('heart', 22), ('bank', 22), ('people', 21), ('word', 21), ('sea', 20), ('light', 20), ('end', 20), ('idea', 20), ('death', 18), ('hand', 18), ('soul', 18), ('course', 18), ('steamer', 18), ('rest', 17), ('words', 17), ('stream', 17)]","[('would', 143), ('said', 131), ('could', 127), ('see', 91), ('know', 88), ('seemed', 69), ('made', 67), ('came', 63), ('looked', 56), ('saw', 47), ('heard', 47), ('say', 46), ('can', 46), ('went', 43), ('’s', 41), ('must', 40), ('got', 40), ('think', 38), ('will', 35), ('come', 32), ('look', 31), ('go', 29), ('stood', 28), ('left', 28), ('going', 27), ('asked', 27), ('looking', 26), ('took', 26), ('wanted', 26), ('seen', 26), ('tell', 26), ('began', 25), ('lost', 25), ('should', 24), ('take', 24), ('let', 23), ('felt', 22), ('believe', 22), ('want', 21), ('knew', 21), ('understand', 21), ('keep', 21), ('done', 20), ('hear', 20), ('thought', 20), ('make', 20), ('cried', 20), ('gone', 19), ('may', 18), ('gave', 18)]",3778.0,7080.0,5624.0,2928.0,5389.0,909.0,4653.0,2217.0,1017.0,1324.0,2564.0,558.0,4179.0,232.0,138.0,12.0,16.619,12.65,0.0,42602.0,8.868,16.619,13.201,6.873,12.65,2.134,10.922,5.204,2.387,3.108,6.018,1.31,9.809,0.545,0.324,0.028,0.0
22,Henry_Dunbar,1864,Mary_Elizabeth_Braddon,155248.0,61412.0,39.55735339585695,9139.0,16.991902834008098,0.0720568727703581,0.5059367033818435,0.35294167781077,"[['PUNCT', 10794], ['PROPN', 8731], ['ADP', 17507], ['NOUN', 27855], ['DET', 23487], ['CCONJ', 6363], ['AUX', 8949], ['NUM', 1073], ['ADJ', 11166], ['ADV', 8921], ['SCONJ', 4346], ['PRON', 14104], ['VERB', 21453], ['PART', 3593], ['X', 26], ['INTJ', 517], ['SYM', 7]]","[('man', 562), ('time', 301), ('face', 250), ('day', 182), ('father', 178), ('eyes', 159), ('girl', 159), ('room', 154), ('hand', 152), ('life', 151), ('place', 136), ('way', 136), ('business', 133), ('mother', 128), ('night', 123), ('morning', 122), ('men', 120), ('banker', 119), ('clement', 118), ('daughter', 115), ('years', 114), ('door', 113), ('people', 112), ('head', 111), ('name', 106), ('detective', 103), ('woman', 102), ('sir', 101), ('love', 100), ('house', 97), ('gentleman', 97), ('mind', 90), ('hour', 89), ('manner', 89), ('oclock', 87), ('light', 87), ('money', 86), ('world', 86), ('heart', 84), ('murder', 82), ('fathers', 81), ('hands', 78), ('person', 76), ('letter', 76), ('friend', 73), ('station', 72), ('window', 72), ('thing', 71), ('death', 70), ('evening', 70)]","[('said', 581), ('would', 351), ('will', 321), ('went', 282), ('could', 279), ('see', 277), ('can', 254), ('looked', 226), ('should', 207), ('shall', 202), ('think', 199), ('know', 191), ('go', 191), ('may', 190), ('s', 178), ('say', 175), ('come', 171), ('might', 168), ('must', 167), ('made', 163), ('ve', 157), ('took', 150), ('tell', 143), ('came', 139), ('thought', 138), ('told', 138), ('answered', 137), ('want', 130), ('take', 127), ('left', 127), ('found', 126), ('asked', 125), ('seemed', 114), ('look', 108), ('make', 106), ('going', 102), ('done', 101), ('walked', 101), ('got', 98), ('gave', 98), ('looking', 97), ('seen', 95), ('sat', 93), ('give', 92), ('m', 91), ('saw', 90), ('knew', 87), ('find', 85), ('heard', 82), ('remember', 82)]",10794.0,27855.0,23487.0,11166.0,21453.0,4346.0,17507.0,8949.0,3593.0,6363.0,8921.0,8731.0,14104.0,1073.0,517.0,26.0,16.493,12.702,7.0,168892.0,6.391,16.493,13.907,6.611,12.702,2.573,10.366,5.299,2.127,3.767,5.282,5.17,8.351,0.635,0.306,0.015,0.004
23,In_the_Year_of_Jubilee,1894,George_Gising,130315.0,51366.0,39.4167977592756,10698.0,12.424284913067863,0.0811109690135335,0.5368798459563611,0.3764301496983061,"[['PUNCT', 14694], ['ADP', 13894], ['NUM', 755], ['NOUN', 21700], ['PROPN', 5093], ['VERB', 22357], ['DET', 15914], ['ADJ', 8458], ['CCONJ', 4404], ['ADV', 8838], ['PRON', 16170], ['AUX', 7418], ['PART', 4737], ['SCONJ', 3301], ['INTJ', 485], ['X', 25]]","[('nancy', 267), ('man', 254), ('time', 235), ('horace', 220), ('way', 173), ('day', 159), ('people', 155), ('eyes', 154), ('money', 138), ('father', 136), ('life', 133), ('one', 129), ('tarrant', 129), ('girl', 128), ('woman', 123), ('house', 117), ('face', 116), ('business', 112), ('voice', 110), ('thing', 108), ('things', 103), ('mind', 102), ('friend', 99), ('course', 97), ('place', 95), ('letter', 94), ('moment', 91), ('years', 89), ('year', 85), ('wife', 85), ('room', 84), ('child', 81), ('kind', 81), ('husband', 79), ('home', 79), ('door', 78), ('crewe', 77), ('hand', 76), ('evening', 72), ('lips', 71), ('mother', 71), ('end', 71), ('name', 69), ('look', 69), ('friends', 68), ('women', 67), ('part', 66), ('word', 65), ('sister', 64), ('hour', 63)]","[('would', 575), ('’s', 558), ('could', 421), ('said', 401), ('know', 371), ('think', 321), ('will', 292), ('should', 253), ('must', 244), ('see', 228), ('made', 224), ('can', 221), ('come', 212), ('shall', 208), ('might', 198), ('go', 197), ('say', 186), ('tell', 181), ('make', 168), ('’ll', 164), ('’m', 162), ('going', 155), ('came', 146), ('thought', 144), ('seemed', 143), ('’ve', 142), ('asked', 133), ('went', 130), ('told', 129), ('let', 122), ('looked', 114), ('ca', 113), ('knew', 113), ('like', 113), ('felt', 104), ('look', 100), ('take', 99), ('mean', 95), ('may', 95), ('wo', 93), ('found', 92), ('spoke', 91), ('live', 91), ('saw', 90), ('stood', 88), ('kept', 87), ('want', 85), ('heard', 85), ('speak', 81), ('took', 79)]",14694.0,21700.0,15914.0,8458.0,22357.0,3301.0,13894.0,7418.0,4737.0,4404.0,8838.0,5093.0,16170.0,755.0,485.0,25.0,14.638,15.081,0.0,148243.0,9.912,14.638,10.735,5.705,15.081,2.227,9.372,5.004,3.195,2.971,5.962,3.436,10.908,0.509,0.327,0.017,0.0
24,John_Marchmont's_Legacy,1862,Mary_Elizabeth_Braddon,192386.0,77517.0,40.29243292131444,10053.0,19.14065453098577,0.071870631823449,0.5199737631808379,0.3714117483354689,"[['PROPN', 9510], ['DET', 28471], ['NOUN', 35049], ['ADP', 21746], ['PUNCT', 11923], ['VERB', 25940], ['ADJ', 15462], ['SCONJ', 5405], ['ADV', 10833], ['PART', 4441], ['NUM', 1005], ['PRON', 16570], ['AUX', 11035], ['CCONJ', 8002], ['INTJ', 478], ['X', 25], ['SYM', 1]]","[('man', 388), ('towers', 313), ('life', 286), ('face', 270), ('time', 264), ('wife', 252), ('girl', 250), ('marchmont', 241), ('woman', 229), ('day', 207), ('eyes', 192), ('love', 178), ('room', 163), ('people', 158), ('hand', 150), ('father', 148), ('child', 145), ('arundel', 144), ('house', 138), ('place', 132), ('mind', 132), ('mother', 131), ('cousin', 130), ('death', 130), ('years', 126), ('door', 126), ('night', 124), ('heart', 124), ('world', 122), ('daughter', 120), ('one', 120), ('way', 118), ('soldier', 116), ('head', 115), ('morning', 109), ('voice', 103), ('fathers', 100), ('hands', 100), ('light', 99), ('manner', 95), ('window', 95), ('side', 92), ('words', 90), ('nature', 90), ('marriage', 90), ('duty', 89), ('hour', 88), ('husband', 87), ('reason', 86), ('son', 85)]","[('would', 628), ('said', 524), ('could', 515), ('will', 362), ('can', 297), ('should', 289), ('think', 281), ('know', 263), ('come', 261), ('might', 259), ('went', 248), ('looked', 245), ('thought', 227), ('made', 220), ('see', 217), ('must', 216), ('go', 206), ('came', 191), ('may', 176), ('say', 175), ('seemed', 162), ('shall', 152), ('cried', 148), ('take', 147), ('left', 146), ('tell', 143), ('heard', 138), ('knew', 127), ('told', 122), ('sat', 121), ('let', 119), ('took', 115), ('believe', 114), ('s', 114), ('done', 114), ('look', 113), ('stood', 108), ('looking', 107), ('make', 100), ('saw', 100), ('loved', 100), ('love', 100), ('answered', 99), ('going', 95), ('seen', 94), ('ve', 89), ('asked', 87), ('gone', 87), ('give', 84), ('felt', 83)]",11923.0,35049.0,28471.0,15462.0,25940.0,5405.0,21746.0,11035.0,4441.0,8002.0,10833.0,9510.0,16570.0,1005.0,478.0,25.0,17.023,12.599,1.0,205896.0,5.791,17.023,13.828,7.51,12.599,2.625,10.562,5.36,2.157,3.886,5.261,4.619,8.048,0.488,0.232,0.012,0.0
25,Jude_the_Obscure,1895,Thomas_Hardy,143994.0,51561.0,35.80774198924955,9717.0,14.830709066584337,0.0867435098505929,0.5294415893706822,0.3719642339413262,"[['NOUN', 22813], ['ADJ', 9218], ['PRON', 17604], ['AUX', 9503], ['DET', 18670], ['VERB', 23109], ['SCONJ', 4321], ['ADP', 15636], ['CCONJ', 5889], ['PUNCT', 12322], ['ADV', 10404], ['X', 50], ['PROPN', 3648], ['PART', 5141], ['NUM', 847], ['INTJ', 932], ['SYM', 1]]","[('man', 269), ('time', 269), ('woman', 200), ('way', 179), ('day', 148), ('place', 132), ('face', 128), ('house', 127), ('sue', 126), ('door', 123), ('wife', 122), ('eyes', 121), ('room', 116), ('christminster', 115), ('life', 109), ('boy', 108), ('thing', 108), ('things', 105), ('church', 104), ('arabella', 103), ('morning', 99), ('hand', 98), ('men', 94), ('husband', 93), ('years', 91), ('jude', 89), ('phillotson', 89), ('moment', 88), ('people', 88), ('friend', 87), ('night', 86), ('child', 81), ('evening', 80), ('one', 79), ('school', 76), ('voice', 74), ('mind', 69), ('father', 67), ('days', 67), ('world', 67), ('course', 67), ('city', 66), ('marriage', 66), ('schoolmaster', 64), ('head', 64), ('work', 63), ('town', 63), ('side', 61), ('girl', 61), ('hour', 59)]","[('said', 791), ('would', 476), ('could', 417), ('’s', 372), ('know', 330), ('come', 319), ('go', 287), ('see', 278), ('sue', 274), ('should', 262), ('went', 245), ('think', 217), ('must', 214), ('can', 201), ('say', 199), ('came', 197), ('’ll', 191), ('seemed', 180), ('will', 177), ('thought', 158), ('let', 155), ('going', 145), ('made', 142), ('might', 135), ('’ve', 134), ('ca', 133), ('done', 132), ('shall', 130), ('looked', 123), ('having', 113), ('take', 113), ('ought', 113), ('gone', 111), ('tell', 107), ('want', 106), ('make', 104), ('saw', 104), ('found', 102), ('asked', 101), ('stood', 100), ('knew', 99), ('put', 95), ('took', 95), ('wo', 94), ('wish', 93), ('began', 93), ('like', 92), ('got', 90), ('felt', 90), ('may', 90)]",12322.0,22813.0,18670.0,9218.0,23109.0,4321.0,15636.0,9503.0,5141.0,5889.0,10404.0,3648.0,17604.0,847.0,932.0,50.0,14.249,14.433,1.0,160108.0,7.696,14.249,11.661,5.757,14.433,2.699,9.766,5.935,3.211,3.678,6.498,2.278,10.995,0.529,0.582,0.031,0.001
26,Lady_Audley's_Secret,1862,Mary_Elizabeth_Braddon,148940.0,59472.0,39.93017322411709,8186.0,18.193501099438063,0.0749872424999328,0.5147769431325813,0.3633059455670323,"[['PROPN', 7648], ['PUNCT', 8885], ['PRON', 14246], ['VERB', 21682], ['ADP', 16453], ['DET', 21980], ['ADJ', 11065], ['NOUN', 26288], ['CCONJ', 5818], ['SCONJ', 4249], ['ADV', 8240], ['AUX', 7926], ['NUM', 874], ['PART', 3418], ['INTJ', 481], ['X', 33], ['SYM', 1]]","[('lady', 450), ('man', 295), ('talboys', 267), ('face', 242), ('time', 221), ('life', 189), ('hand', 177), ('woman', 171), ('room', 155), ('house', 153), ('door', 151), ('eyes', 151), ('wife', 150), ('day', 142), ('friend', 135), ('place', 127), ('way', 126), ('letter', 114), ('head', 113), ('girl', 111), ('hour', 107), ('hands', 107), ('court', 102), ('night', 94), ('morning', 92), ('mind', 89), ('heart', 87), ('side', 82), ('marks', 81), ('father', 80), ('fire', 78), ('name', 77), ('one', 76), ('boy', 75), ('years', 74), ('person', 74), ('manner', 73), ('people', 73), ('light', 73), ('cousin', 71), ('death', 70), ('hair', 66), ('things', 65), ('minutes', 63), ('window', 63), ('voice', 62), ('moment', 62), ('husband', 61), ('men', 61), ('friends', 61)]","[('said', 634), ('would', 389), ('will', 332), ('could', 326), ('can', 267), ('know', 239), ('see', 220), ('looked', 208), ('should', 203), ('think', 196), ('tell', 195), ('thought', 190), ('shall', 186), ('go', 183), ('come', 179), ('must', 177), ('might', 174), ('told', 169), ('say', 169), ('may', 169), ('made', 161), ('answered', 157), ('left', 157), ('came', 141), ('asked', 140), ('take', 130), ('s', 114), ('took', 106), ('let', 106), ('sat', 100), ('went', 98), ('looking', 98), ('seemed', 97), ('believe', 97), ('going', 96), ('cried', 95), ('done', 94), ('look', 94), ('found', 89), ('make', 87), ('give', 87), ('ve', 84), ('want', 84), ('heard', 81), ('walked', 80), ('knew', 80), ('saw', 75), ('spoke', 75), ('find', 75), ('remember', 71)]",8885.0,26288.0,21980.0,11065.0,21682.0,4249.0,16453.0,7926.0,3418.0,5818.0,8240.0,7648.0,14246.0,874.0,481.0,33.0,16.504,13.612,1.0,159287.0,5.578,16.504,13.799,6.947,13.612,2.668,10.329,4.976,2.146,3.653,5.173,4.801,8.944,0.549,0.302,0.021,0.001
27,Lady_Lisle,1862,Mary_Elizabeth_Braddon,104293.0,42584.0,40.83112001764261,6581.0,15.780732411487616,0.0903029074872863,0.5206398332201555,0.3643609268916601,"[['NOUN', 18586], ['PUNCT', 7015], ['ADP', 11345], ['NUM', 675], ['DET', 15344], ['ADJ', 7851], ['VERB', 14760], ['SCONJ', 2795], ['PROPN', 5925], ['CCONJ', 4147], ['ADV', 5599], ['PRON', 9787], ['PART', 2400], ['AUX', 5241], ['INTJ', 313], ['X', 38], ['SYM', 1]]","[('man', 321), ('face', 165), ('boy', 162), ('eyes', 148), ('p.', 143), ('baronet', 134), ('years', 129), ('hand', 126), ('day', 124), ('captain', 123), ('varney', 122), ('lady', 118), ('woman', 115), ('house', 111), ('time', 111), ('wife', 109), ('room', 103), ('way', 102), ('son', 98), ('life', 93), ('friend', 83), ('salamons', 83), ('side', 80), ('head', 79), ('men', 78), ('hands', 74), ('people', 69), ('child', 69), ('name', 68), ('girl', 68), ('major', 68), ('night', 66), ('morning', 66), ('door', 64), ('place', 64), ('thing', 62), ('word', 56), ('road', 55), ('voice', 52), ('hair', 52), ('love', 52), ('master', 52), ('mother', 52), ('chair', 51), ('lislewood', 47), ('husband', 47), ('heart', 45), ('father', 45), ('one', 45), ('window', 45)]","[('said', 548), ('would', 283), ('will', 225), ('see', 153), ('know', 148), ('looked', 146), ('come', 142), ('tell', 138), ('say', 137), ('could', 135), ('can', 130), ('might', 130), ('s', 123), ('should', 119), ('think', 116), ('made', 114), ('ve', 112), ('take', 104), ('shall', 99), ('may', 99), ('go', 98), ('must', 97), ('look', 93), ('asked', 86), ('told', 85), ('seemed', 83), ('came', 78), ('let', 78), ('took', 76), ('cried', 74), ('looking', 69), ('want', 68), ('done', 65), ('re', 64), ('remember', 63), ('thought', 61), ('left', 60), ('give', 60), ('answered', 59), ('m', 57), ('going', 56), ('ask', 56), ('found', 55), ('saw', 54), ('heard', 54), ('sat', 54), ('having', 54), ('put', 51), ('like', 50), ('make', 50)]",7015.0,18586.0,15344.0,7851.0,14760.0,2795.0,11345.0,5241.0,2400.0,4147.0,5599.0,5925.0,9787.0,675.0,313.0,38.0,16.621,13.2,1.0,111822.0,6.273,16.621,13.722,7.021,13.2,2.5,10.146,4.687,2.146,3.709,5.007,5.299,8.752,0.604,0.28,0.034,0.001
28,Life_And_Adventures_of_Martin_Chuzzlewit,1844,Charles_Dickens,335310.0,131995.0,39.36506516357997,20044.0,16.990870085811217,0.0543653461654771,0.5132926810622649,0.3641653790268102,"[['PUNCT', 33159], ['NUM', 1728], ['NOUN', 55293], ['VERB', 50331], ['DET', 44455], ['ADP', 37018], ['SCONJ', 9901], ['CCONJ', 14230], ['PROPN', 16233], ['PART', 9994], ['ADJ', 23630], ['ADV', 22314], ['AUX', 19128], ['PRON', 34045], ['INTJ', 1713], ['X', 20]]","[('man', 926), ('time', 622), ('sir', 443), ('hand', 394), ('head', 392), ('friend', 381), ('gentleman', 373), ('way', 371), ('door', 322), ('face', 312), ('day', 278), ('eyes', 271), ('mind', 257), ('night', 242), ('pecksniff', 241), ('house', 240), ('room', 231), ('hands', 224), ('place', 220), ('life', 207), ('one', 207), ('todgers', 205), ('name', 203), ('moment', 193), ('word', 190), ('sister', 189), ('heart', 188), ('lady', 187), ('manner', 181), ('people', 174), ('words', 171), ('morning', 171), ('voice', 168), ('men', 157), ('part', 151), ('mark', 151), ('nature', 142), ('times', 138), ('side', 137), ('fellow', 134), ('air', 133), ('course', 132), ('company', 130), ('person', 129), ('thing', 127), ('business', 126), ('world', 125), ('family', 124), ('state', 124), ('money', 122)]","[('said', 2781), ('would', 1081), ('’s', 955), ('could', 747), ('know', 711), ('cried', 592), ('will', 591), ('say', 574), ('should', 464), ('might', 453), ('come', 447), ('can', 443), ('see', 439), ('may', 430), ('think', 404), ('made', 389), ('go', 325), ('looked', 323), ('must', 322), ('returned', 315), ('came', 309), ('’ll', 302), ('looking', 296), ('make', 294), ('having', 290), ('take', 288), ('shall', 258), ('went', 258), ('took', 256), ('thought', 247), ('tell', 235), ('going', 221), ('put', 215), ('done', 211), ('let', 201), ('asked', 197), ('observed', 196), ('look', 193), ('got', 190), ('give', 175), ('left', 175), ('knew', 174), ('sat', 173), ('heard', 172), ('’re', 168), ('seemed', 166), ('seen', 165), ('find', 162), ('found', 160), ('’m', 156)]",33159.0,55293.0,44455.0,23630.0,50331.0,9901.0,37018.0,19128.0,9994.0,14230.0,22314.0,16233.0,34045.0,1728.0,1713.0,20.0,14.816,13.487,0.0,373192.0,8.885,14.816,11.912,6.332,13.487,2.653,9.919,5.126,2.678,3.813,5.979,4.35,9.123,0.463,0.459,0.005,0.0
29,Lost_And_Saved,1863,Caroline_Sheridan_Norton,79838.0,32691.0,40.94666700067637,4428.0,18.00022583559169,0.1178916949365498,0.5305116637797359,0.3858480622752723,"[['PROPN', 3575], ['DET', 10640], ['NOUN', 14885], ['ADP', 9102], ['PUNCT', 5962], ['AUX', 4144], ['PRON', 6699], ['ADV', 4852], ['VERB', 11657], ['PART', 1951], ['ADJ', 5943], ['SCONJ', 2126], ['CCONJ', 4153], ['NUM', 422], ['INTJ', 205], ['X', 26]]","[('p.', 387), ('beatrice', 206), ('day', 127), ('father', 125), ('time', 120), ('eyes', 113), ('treherne', 93), ('heart', 83), ('love', 81), ('life', 79), ('family', 78), ('man', 76), ('night', 74), ('marchioness', 74), ('captain', 71), ('home', 69), ('days', 62), ('house', 60), ('wife', 59), ('world', 58), ('trehernes', 56), ('room', 55), ('marriage', 54), ('lady', 54), ('face', 53), ('sort', 53), ('girl', 52), ('people', 51), ('letter', 49), ('ball', 49), ('hand', 48), ('evening', 47), ('hour', 47), ('way', 45), ('words', 45), ('one', 44), ('morning', 42), ('smile', 41), ('sister', 41), ('mother', 41), ('mind', 41), ('head', 40), ('voice', 39), ('thing', 39), ('hands', 37), ('friends', 36), ('door', 36), ('friend', 35), ('death', 35), ('girls', 35)]","[('lost', 413), ('saved', 409), ('would', 255), ('could', 209), ('said', 208), ('will', 166), ('see', 117), ('come', 110), ('should', 100), ('thought', 99), ('know', 96), ('can', 94), ('made', 89), ('go', 86), ('might', 82), ('came', 80), ('shall', 74), ('looked', 73), ('went', 69), ('took', 61), ('seen', 60), ('must', 59), ('let', 57), ('take', 54), ('felt', 54), ('told', 53), ('make', 52), ('called', 52), ('think', 52), ('seemed', 51), ('say', 50), ('may', 50), ('knew', 48), ('left', 48), ('saw', 48), ('tell', 47), ('heard', 46), ('stood', 45), ('having', 45), ('leave', 44), ('read', 42), ('gone', 41), ('spoke', 41), ('looking', 40), ('going', 40), ('passed', 38), ('brooke', 37), ('given', 37), ('put', 36), ('loved', 35)]",5962.0,14885.0,10640.0,5943.0,11657.0,2126.0,9102.0,4144.0,1951.0,4153.0,4852.0,3575.0,6699.0,422.0,205.0,26.0,17.24,13.501,0.0,86342.0,6.905,17.24,12.323,6.883,13.501,2.462,10.542,4.8,2.26,4.81,5.62,4.141,7.759,0.489,0.237,0.03,0.0
30,Lucretia_or_The_Children_of_Night,1846,Edward_Bulwer_Lytton,167352.0,71021.0,42.43809455518906,9108.0,18.35781730346948,0.0989866845322837,0.5547491945402574,0.4161692598759032,"[['NOUN', 32965], ['PART', 3507], ['VERB', 22963], ['DET', 25610], ['ADJ', 12506], ['PUNCT', 12206], ['ADP', 19432], ['NUM', 805], ['AUX', 7889], ['ADV', 9882], ['CCONJ', 7550], ['PRON', 12986], ['PROPN', 9071], ['SCONJ', 4151], ['INTJ', 481], ['X', 91], ['SYM', 12]]","[('p.', 368), ('man', 356), ('heart', 233), ('hand', 228), ('life', 199), ('dalibard', 183), ('house', 168), ('time', 164), ('son', 160), ('face', 158), ('eyes', 146), ('day', 137), ('child', 134), ('way', 134), ('love', 125), ('l', 123), ('eye', 122), ('room', 120), ('boy', 113), ('name', 113), ('mind', 111), ('mother', 108), ('world', 107), ('door', 106), ('ardworth', 102), ('letter', 102), ('men', 101), ('father', 99), ('lucretia', 99), ('moment', 90), ('head', 90), ('death', 86), ('woman', 83), ('age', 81), ('voice', 80), ('hands', 76), ('thought', 76), ('character', 74), ('words', 74), ('power', 74), ('youth', 71), ('nature', 71), ('years', 69), ('family', 68), ('smile', 67), ('word', 67), ('person', 65), ('friend', 65), ('night', 65), ('pride', 63)]","[('said', 457), ('will', 387), ('would', 371), ('could', 275), ('can', 247), ('should', 214), ('see', 200), ('must', 185), ('know', 177), ('may', 176), ('might', 168), ('made', 159), ('shall', 157), ('left', 138), ('say', 135), ('come', 133), ('seemed', 130), ('think', 121), ('felt', 119), ('came', 118), ('let', 106), ('found', 106), ('take', 103), ('looked', 101), ('saw', 100), ('took', 98), ('passed', 95), ('make', 91), ('go', 84), ('gave', 82), ('thought', 82), ('seen', 79), ('heard', 79), ('rose', 78), ('feel', 74), ('give', 73), ('turned', 72), ('answered', 69), ('put', 69), ('brought', 66), ('stood', 65), ('knew', 65), ('set', 64), ('spoke', 62), ('find', 62), ('lost', 60), ('tell', 60), ('look', 59), ('s', 58), ('went', 58)]",12206.0,32965.0,25610.0,12506.0,22963.0,4151.0,19432.0,7889.0,3507.0,7550.0,9882.0,9071.0,12986.0,805.0,481.0,91.0,18.102,12.61,12.0,182107.0,6.703,18.102,14.063,6.867,12.61,2.279,10.671,4.332,1.926,4.146,5.426,4.981,7.131,0.442,0.264,0.05,0.007
31,Madam_A_Novel,1884,Margaret_Oliphant,171983.0,56722.0,32.98116674322462,10455.0,16.454519368723098,0.0545424952479495,0.4859665718350222,0.3244193210689696,"[['PUNCT', 11230], ['NOUN', 26801], ['DET', 23243], ['ADJ', 11518], ['ADP', 17943], ['CCONJ', 6668], ['VERB', 25231], ['ADV', 11662], ['PRON', 20359], ['SCONJ', 4937], ['AUX', 12753], ['PART', 6219], ['NUM', 598], ['PROPN', 5535], ['INTJ', 723], ['X', 23]]","[('rosalind', 429), ('man', 289), ('eyes', 249), ('mother', 248), ('time', 241), ('woman', 236), ('children', 230), ('life', 223), ('mind', 218), ('moment', 216), ('way', 209), ('heart', 205), ('one', 205), ('house', 186), ('face', 184), ('room', 158), ('sophy', 157), ('girl', 153), ('night', 149), ('people', 149), ('thing', 147), ('trevanion', 134), ('rivers', 134), ('lady', 133), ('things', 133), ('child', 131), ('sort', 130), ('hand', 124), ('head', 119), ('family', 114), ('hands', 106), ('voice', 101), ('world', 99), ('air', 97), ('side', 97), ('place', 95), ('door', 95), ('doctor', 95), ('day', 95), ('sense', 88), ('word', 86), ('light', 84), ('matter', 78), ('boy', 78), ('excitement', 77), ('deal', 76), ('chair', 74), ('words', 74), ('trouble', 73), ('father', 72)]","[('said', 1145), ('would', 697), ('could', 651), ('think', 446), ('know', 437), ('will', 424), ('should', 347), ('can', 345), ('say', 307), ('come', 281), ('go', 274), ('must', 270), ('made', 264), ('cried', 260), ('see', 251), ('came', 236), ('might', 233), ('tell', 230), ('thought', 228), ('make', 220), ('rosalind', 216), ('went', 194), ('’s', 174), ('done', 171), ('take', 161), ('going', 157), ('seemed', 154), ('looked', 154), ('knew', 140), ('put', 139), ('may', 135), ('stood', 135), ('got', 124), ('want', 119), ('felt', 118), ('saw', 117), ('let', 116), ('took', 109), ('give', 109), ('gone', 107), ('turned', 105), ('shall', 105), ('seen', 103), ('mean', 103), ('gave', 96), ('brought', 93), ('find', 93), ('looking', 92), ('coming', 83), ('left', 83)]",11230.0,26801.0,23243.0,11518.0,25231.0,4937.0,17943.0,12753.0,6219.0,6668.0,11662.0,5535.0,20359.0,598.0,723.0,23.0,14.452,13.606,0.0,185443.0,6.056,14.452,12.534,6.211,13.606,2.662,9.676,6.877,3.354,3.596,6.289,2.985,10.979,0.322,0.39,0.012,0.0
