,sentences,chapter_count,narration_is_0_dialogue_is_1,sentence_length,all_pos_counts,parts_of_speech_total_count,POS_PRON_count,POS_VERB_count,POS_ADP_count,POS_DET_count,POS_ADJ_count,POS_NOUN_count,POS_CCONJ_count,POS_PUNCT_count,POS_SCONJ_count,POS_ADV_count,POS_AUX_count,POS_PROPN_count,POS_NUM_count,POS_PART_count,POS_INTJ_count,POS_X_count,POS_SPACE_count,%POS_PRON_count,%POS_VERB_count,%POS_ADP_count,%POS_DET_count,%POS_ADJ_count,%POS_NOUN_count,%POS_CCONJ_count,%POS_PUNCT_count,%POS_SCONJ_count,%POS_ADV_count,%POS_AUX_count,%POS_PROPN_count,%POS_NUM_count,%POS_PART_count,%POS_INTJ_count,%POS_X_count,%POS_SPACE_count
1142,"I am sure you are frightened of it.""",chapter_9,1,8,"[['PRON', 3], ['AUX', 2], ['ADJ', 2], ['ADP', 1], ['PUNCT', 2]]",10,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,"""No I am not.""",chapter_9,1,4,"[['PUNCT', 3], ['INTJ', 1], ['PRON', 1], ['AUX', 1], ['PART', 1]]",7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,14.286,0.0,0.0,14.286,14.286,0.0,0.0
1144,"""But George if you could see yourself white and haggard with your great hollow eyes staring out at the sky as if they were fixed upon a ghost.",chapter_9,1,28,"[['PUNCT', 2], ['CCONJ', 2], ['PROPN', 1], ['SCONJ', 4], ['PRON', 4], ['AUX', 2], ['VERB', 3], ['ADJ', 4], ['ADP', 3], ['NOUN', 3], ['DET', 2]]",30,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,13.333,10.0,10.0,6.667,13.333,10.0,6.667,6.667,13.333,0.0,6.667,3.333,0.0,0.0,0.0,0.0,0.0
1145,"I tell you I know that you are frightened.""",chapter_9,1,9,"[['PRON', 4], ['VERB', 2], ['SCONJ', 1], ['AUX', 1], ['ADJ', 1], ['PUNCT', 2]]",11,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.364,18.182,0.0,0.0,9.091,0.0,0.0,18.182,9.091,0.0,9.091,0.0,0.0,0.0,0.0,0.0,0.0
1146,"""And I tell you that I am not.""",chapter_9,1,8,"[['PUNCT', 3], ['CCONJ', 1], ['PRON', 3], ['VERB', 1], ['SCONJ', 1], ['AUX', 1], ['PART', 1]]",11,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.273,9.091,0.0,0.0,0.0,0.0,9.091,27.273,9.091,0.0,9.091,0.0,0.0,9.091,0.0,0.0,0.0
1147,"""George Talboys you are not only afraid of the lightning but you are savage with yourself for being afraid and with me for telling you of your fear.""",chapter_9,1,28,"[['PUNCT', 3], ['PROPN', 2], ['PRON', 6], ['AUX', 3], ['PART', 1], ['ADV', 1], ['ADJ', 3], ['ADP', 6], ['DET', 1], ['NOUN', 2], ['CCONJ', 2], ['VERB', 1]]",31,6.0,1.0,6.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,19.355,3.226,19.355,3.226,9.677,6.452,6.452,9.677,0.0,3.226,9.677,6.452,0.0,3.226,0.0,0.0,0.0
1148,"""Robert Audley if you say another word to me I shall knock you down"" cried George furiously; having said which Mrprd Talboys strode out of the room banging the door after him with a violence that shook the house.",chapter_9,1,39,"[['PUNCT', 4], ['PROPN', 5], ['SCONJ', 1], ['PRON', 7], ['VERB', 7], ['DET', 5], ['NOUN', 5], ['ADP', 6], ['AUX', 2], ['ADV', 1]]",43,7.0,7.0,6.0,5.0,0.0,5.0,0.0,4.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,16.279,16.279,13.953,11.628,0.0,11.628,0.0,9.302,2.326,2.326,4.651,11.628,0.0,0.0,0.0,0.0,0.0
1149,Those inky clouds which had shut in the sultry earth as if with a roof of hot iron poured out their blackness in a sudden deluge as George left the room; but if the young man was afraid of the lightning he certainly was not afraid of the rain; for he walked straight downstairs to the inn door and went out into the wet high road.,chapter_9,1,66,"[['DET', 10], ['ADJ', 8], ['NOUN', 13], ['PRON', 4], ['AUX', 3], ['VERB', 5], ['ADP', 10], ['SCONJ', 5], ['PROPN', 2], ['PUNCT', 3], ['CCONJ', 2], ['ADV', 3], ['PART', 1]]",69,4.0,5.0,10.0,10.0,8.0,13.0,2.0,3.0,5.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.797,7.246,14.493,14.493,11.594,18.841,2.899,4.348,7.246,4.348,4.348,2.899,0.0,1.449,0.0,0.0,0.0
1150,He walked up and down up and down in the soaking shower for about twenty minutes and then reentering the inn strode up to his bedroom.,chapter_9,1,26,"[['PRON', 2], ['VERB', 3], ['ADV', 6], ['CCONJ', 3], ['ADP', 4], ['DET', 2], ['NOUN', 4], ['NUM', 1], ['PROPN', 1], ['PUNCT', 1]]",27,2.0,3.0,4.0,2.0,0.0,4.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.407,11.111,14.815,7.407,0.0,14.815,11.111,3.704,0.0,22.222,0.0,3.704,3.704,0.0,0.0,0.0,0.0
1151,Robert Audley met him on the landing with his hair beaten about his white face and his garments dripping wet.,chapter_9,1,20,"[['PROPN', 2], ['VERB', 2], ['PRON', 4], ['ADP', 3], ['DET', 1], ['NOUN', 4], ['ADJ', 3], ['CCONJ', 1], ['PUNCT', 1]]",21,4.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.048,9.524,14.286,4.762,14.286,19.048,4.762,4.762,0.0,0.0,0.0,9.524,0.0,0.0,0.0,0.0,0.0
1152,"""Are you going to bed George?""",chapter_9,1,6,"[['PUNCT', 3], ['AUX', 1], ['PRON', 1], ['VERB', 1], ['PART', 1], ['NOUN', 1], ['PROPN', 1]]",9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.111,11.111,0.0,0.0,0.0,11.111,0.0,33.333,0.0,0.0,11.111,11.111,0.0,11.111,0.0,0.0,0.0
1153,"""Yes.""",chapter_9,1,1,"[['PUNCT', 3], ['INTJ', 1]]",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
1154,"""But you have no candle.""",chapter_9,1,5,"[['PUNCT', 3], ['CCONJ', 1], ['PRON', 1], ['VERB', 1], ['DET', 1], ['NOUN', 1]]",8,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,12.5,0.0,12.5,12.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,"""I don't want one.""",chapter_9,1,4,"[['PUNCT', 3], ['PRON', 1], ['AUX', 1], ['PART', 1], ['VERB', 1], ['NUM', 1]]",8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,12.5,0.0,12.5,12.5,0.0,0.0,0.0
1156,"""But look at your clothes man!",chapter_9,1,6,"[['PUNCT', 2], ['CCONJ', 1], ['VERB', 1], ['ADP', 1], ['PRON', 1], ['NOUN', 2]]",8,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,0.0,25.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,Do you see the wet streaming down your coatsleeves?,chapter_9,1,9,"[['AUX', 1], ['PRON', 2], ['VERB', 1], ['DET', 1], ['ADJ', 1], ['NOUN', 2], ['ADP', 1], ['PUNCT', 1]]",10,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,20.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,"What on earth made you go out upon such a night?""",chapter_9,1,11,"[['PRON', 2], ['ADP', 2], ['NOUN', 2], ['VERB', 2], ['SCONJ', 1], ['DET', 2], ['PUNCT', 2]]",13,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.385,15.385,15.385,15.385,0.0,15.385,0.0,15.385,7.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,"""I am tired and want to go to bed don't bother me.""",chapter_9,1,12,"[['PUNCT', 3], ['PRON', 2], ['AUX', 2], ['ADJ', 1], ['CCONJ', 1], ['VERB', 3], ['PART', 2], ['ADP', 1], ['NOUN', 1]]",16,2.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,12.5,18.75,6.25,0.0,6.25,6.25,6.25,18.75,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0
1160,"""You'll take some hot brandyandwater George?""",chapter_9,1,6,"[['PUNCT', 3], ['PRON', 1], ['AUX', 1], ['VERB', 1], ['DET', 1], ['ADJ', 1], ['NOUN', 1], ['PROPN', 1]]",10,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,30.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1161,"Robert Audley stood in his friend's way as he spoke anxious to prevent his going to bed in the state he was in; but George pushed him fiercely aside and striding past him said in the same hoarse voice Robert had noticed at the Court: ""Let me alone Robert Audley and keep clear of me if you can.""",chapter_9,0,58,"[['PROPN', 6], ['VERB', 10], ['ADP', 7], ['PRON', 9], ['NOUN', 6], ['PART', 2], ['SCONJ', 2], ['ADJ', 5], ['DET', 3], ['AUX', 3], ['ADV', 3], ['PUNCT', 5], ['CCONJ', 3]]",64,9.0,10.0,7.0,3.0,5.0,6.0,3.0,5.0,2.0,3.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,14.062,15.625,10.938,4.688,7.812,9.375,4.688,7.812,3.125,4.688,4.688,9.375,0.0,3.125,0.0,0.0,0.0
1162,Robert followed George to his bedroom but the young man banged the door in his face so there was nothing for it but to leave Mrprd Talboys to himself to recover his temper as best he might.,chapter_9,0,37,"[['PROPN', 4], ['VERB', 5], ['ADP', 4], ['PRON', 8], ['NOUN', 5], ['CCONJ', 2], ['DET', 2], ['ADJ', 1], ['SCONJ', 1], ['PART', 2], ['ADV', 2], ['AUX', 1], ['PUNCT', 1]]",38,8.0,5.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,21.053,13.158,10.526,5.263,2.632,13.158,5.263,2.632,2.632,5.263,2.632,10.526,0.0,5.263,0.0,0.0,0.0
1163,"""He was irritated at my noticing his terror of the lightning"" thought Robert as he calmly retired to rest serenely indifferent to the thunder which seemed to shake him in his bed and the lightning playing fitfully round the razors in his open dressingcase.",chapter_9,1,44,"[['PUNCT', 3], ['PRON', 8], ['AUX', 1], ['ADJ', 3], ['ADP', 5], ['VERB', 8], ['NOUN', 7], ['DET', 4], ['PROPN', 1], ['SCONJ', 1], ['ADV', 3], ['PART', 2], ['CCONJ', 1]]",47,8.0,8.0,5.0,4.0,3.0,7.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,17.021,17.021,10.638,8.511,6.383,14.894,2.128,6.383,2.128,6.383,2.128,2.128,0.0,4.255,0.0,0.0,0.0
1164,The storm rolled away from the quiet village of Audley and when Robert awoke the next morning it was to see bright sunshine and a peep of cloudless sky between the white curtains of his bedroom window.,chapter_9,1,37,"[['DET', 5], ['NOUN', 10], ['VERB', 3], ['ADV', 1], ['ADP', 5], ['ADJ', 4], ['PROPN', 2], ['CCONJ', 2], ['SCONJ', 1], ['PRON', 2], ['AUX', 1], ['PART', 1], ['PUNCT', 1]]",38,2.0,3.0,5.0,5.0,4.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.263,7.895,13.158,13.158,10.526,26.316,5.263,2.632,2.632,2.632,2.632,5.263,0.0,2.632,0.0,0.0,0.0
1165,It was one of those serene and lovely mornings that sometimes succeed a storm.,chapter_9,1,14,"[['PRON', 2], ['AUX', 1], ['NUM', 1], ['ADP', 1], ['DET', 2], ['ADJ', 2], ['CCONJ', 1], ['NOUN', 2], ['ADV', 1], ['VERB', 1], ['PUNCT', 1]]",15,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.333,6.667,6.667,13.333,13.333,13.333,6.667,6.667,0.0,6.667,6.667,0.0,6.667,0.0,0.0,0.0,0.0
1166,The birds sung loud and cheerily the yellow corn uplifted itself in the broad fields and waved proudly after its sharp tussle with the tempest which had done its best to beat down the heavy ears with cruel wind and driving rain half the night through.,chapter_9,1,46,"[['DET', 7], ['NOUN', 9], ['VERB', 6], ['ADV', 4], ['CCONJ', 3], ['ADJ', 6], ['PRON', 4], ['ADP', 5], ['AUX', 1], ['PART', 1], ['PUNCT', 1]]",47,4.0,6.0,5.0,7.0,6.0,9.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.511,12.766,10.638,14.894,12.766,19.149,6.383,2.128,0.0,8.511,2.128,0.0,0.0,2.128,0.0,0.0,0.0
1167,The vineleaves clustering round Robert's window fluttered with a joyous rustling shaking the raindrops in diamond showers from every spray and tendril.,chapter_9,1,22,"[['DET', 4], ['NOUN', 8], ['VERB', 3], ['ADV', 1], ['PROPN', 1], ['PART', 1], ['ADP', 3], ['ADJ', 1], ['CCONJ', 1], ['PUNCT', 1]]",24,0.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5,12.5,16.667,4.167,33.333,4.167,4.167,0.0,4.167,0.0,4.167,0.0,4.167,0.0,0.0,0.0
1168,Robert Audley found his friend waiting for him at the breakfasttable.,chapter_9,1,11,"[['PROPN', 2], ['VERB', 2], ['PRON', 2], ['NOUN', 1], ['ADP', 2], ['DET', 1], ['ADJ', 1], ['PUNCT', 1]]",12,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.667,16.667,16.667,8.333,8.333,8.333,0.0,8.333,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0
1169,George was very pale but perfectly tranquil if anything indeed more cheerful than usual.,chapter_9,1,14,"[['PROPN', 1], ['AUX', 1], ['ADV', 4], ['ADJ', 3], ['CCONJ', 1], ['VERB', 1], ['SCONJ', 1], ['PRON', 1], ['ADP', 1], ['PUNCT', 1]]",15,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.667,6.667,6.667,0.0,20.0,0.0,6.667,6.667,6.667,26.667,6.667,6.667,0.0,0.0,0.0,0.0,0.0
1170,He shook Robert by the hand with something of that hearty manner for which he had been distinguished before the one affliction of his life overtook and shipwrecked him.,chapter_9,1,29,"[['PRON', 6], ['VERB', 4], ['PROPN', 1], ['ADP', 6], ['DET', 3], ['NOUN', 4], ['ADJ', 1], ['AUX', 2], ['NUM', 1], ['CCONJ', 1], ['PUNCT', 1]]",30,6.0,4.0,6.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.333,20.0,10.0,3.333,13.333,3.333,3.333,0.0,0.0,6.667,3.333,3.333,0.0,0.0,0.0,0.0
1171,"""Forgive me Bob"" he said frankly ""for my surly temper of last night.",chapter_9,1,13,"[['PUNCT', 4], ['VERB', 2], ['PRON', 3], ['PROPN', 1], ['ADV', 1], ['ADP', 2], ['ADJ', 2], ['NOUN', 2]]",17,3.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.647,11.765,11.765,0.0,11.765,11.765,0.0,23.529,0.0,5.882,0.0,5.882,0.0,0.0,0.0,0.0,0.0
1172,You were quite correct in your assertion; the thunderstorm did upset me.,chapter_9,1,12,"[['PRON', 3], ['AUX', 2], ['ADV', 1], ['ADJ', 1], ['ADP', 1], ['NOUN', 2], ['PUNCT', 2], ['DET', 1], ['VERB', 1]]",14,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.429,7.143,7.143,7.143,7.143,14.286,0.0,14.286,0.0,7.143,14.286,0.0,0.0,0.0,0.0,0.0,0.0
1173,"It always had the same effect upon me in my youth.""",chapter_9,1,11,"[['PRON', 3], ['ADV', 1], ['VERB', 1], ['DET', 1], ['ADJ', 1], ['NOUN', 2], ['SCONJ', 1], ['ADP', 1], ['PUNCT', 2]]",13,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.077,7.692,7.692,7.692,7.692,15.385,0.0,15.385,7.692,7.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,"""Poor old boy!",chapter_9,1,3,"[['PUNCT', 2], ['ADJ', 2], ['NOUN', 1]]",5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,"Shall we go up by the express or shall we stop here and dine with my uncle tonight?""",chapter_9,1,18,"[['AUX', 2], ['PRON', 3], ['VERB', 3], ['ADP', 3], ['DET', 1], ['NOUN', 3], ['CCONJ', 2], ['ADV', 1], ['PUNCT', 2]]",20,3.0,3.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,5.0,0.0,15.0,10.0,10.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,asked Robert.,chapter_9,0,2,"[['VERB', 1], ['PROPN', 1], ['PUNCT', 1]]",3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0
1177,"""To tell the truth Bob I would rather do neither.",chapter_9,1,10,"[['PUNCT', 2], ['PART', 1], ['VERB', 2], ['DET', 1], ['NOUN', 1], ['PROPN', 1], ['PRON', 2], ['AUX', 1], ['ADV', 1]]",12,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.667,16.667,0.0,8.333,0.0,8.333,0.0,16.667,0.0,8.333,8.333,8.333,0.0,8.333,0.0,0.0,0.0
1178,It's a glorious morning.,chapter_9,1,4,"[['PRON', 1], ['AUX', 1], ['DET', 1], ['ADJ', 1], ['NOUN', 1], ['PUNCT', 1]]",6,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,0.0,0.0,16.667,16.667,16.667,0.0,16.667,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0
1179,"Suppose we stroll about all day take another turn with the rod and line and go up to town by the train that leaves here at 6.15 in the evening?""",chapter_9,1,30,"[['VERB', 5], ['PRON', 2], ['ADV', 2], ['DET', 5], ['NOUN', 7], ['ADP', 6], ['CCONJ', 2], ['NUM', 1], ['PUNCT', 2]]",32,2.0,5.0,6.0,5.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.25,15.625,18.75,15.625,0.0,21.875,6.25,6.25,0.0,6.25,0.0,0.0,3.125,0.0,0.0,0.0,0.0
1180,Robert Audley would have assented to a far more disagreeable proposition than this rather than have taken the trouble to oppose his friend so the matter was immediately agreed upon; and after they had finished their breakfast and ordered a four o'clock dinner George Talboys took the fishingrod across his broad shoulders and strode out of the house with his friend and companion.,chapter_9,0,63,"[['PROPN', 4], ['AUX', 5], ['VERB', 8], ['ADP', 7], ['DET', 6], ['ADV', 4], ['ADJ', 2], ['NOUN', 12], ['PRON', 6], ['PART', 1], ['SCONJ', 3], ['PUNCT', 2], ['CCONJ', 4], ['NUM', 1]]",65,6.0,8.0,7.0,6.0,2.0,12.0,4.0,2.0,3.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,9.231,12.308,10.769,9.231,3.077,18.462,6.154,3.077,4.615,6.154,7.692,6.154,1.538,1.538,0.0,0.0,0.0
1181,But if the equable temperament of Mrprd Robert Audley had been undisturbed by the crackling peals of thunder that shook the very foundations of the Sun Inn it had not been so with the more delicate sensibilties of his uncle's young wife.,chapter_9,0,42,"[['CCONJ', 1], ['SCONJ', 1], ['DET', 5], ['ADJ', 4], ['NOUN', 8], ['ADP', 6], ['PROPN', 5], ['AUX', 4], ['VERB', 2], ['PRON', 3], ['PART', 2], ['ADV', 2], ['PUNCT', 1]]",44,3.0,2.0,6.0,5.0,4.0,8.0,1.0,1.0,1.0,2.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,6.818,4.545,13.636,11.364,9.091,18.182,2.273,2.273,2.273,4.545,9.091,11.364,0.0,4.545,0.0,0.0,0.0
1182,Lady Audley confessed herself terribly frightened of the lightning.,chapter_9,0,9,"[['PROPN', 2], ['VERB', 1], ['PRON', 1], ['ADV', 1], ['ADJ', 1], ['ADP', 1], ['DET', 1], ['NOUN', 1], ['PUNCT', 1]]",10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
1183,She had her bedstead wheeled into a corner of the room and with the heavy curtains drawn tightly round her she lay with her face buried in the pillow shuddering convulsively at every sound of the tempest without.,chapter_9,0,38,"[['PRON', 5], ['VERB', 6], ['NOUN', 8], ['ADP', 8], ['DET', 6], ['CCONJ', 1], ['ADJ', 1], ['ADV', 3], ['PUNCT', 1]]",39,5.0,6.0,8.0,6.0,1.0,8.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.821,15.385,20.513,15.385,2.564,20.513,2.564,2.564,0.0,7.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,Sir Michael whose stout heart had never known a fear almost trembled for this fragile creature whom it was his happy privilege to protect and defend.,chapter_9,0,26,"[['PROPN', 2], ['DET', 3], ['ADJ', 3], ['NOUN', 4], ['AUX', 2], ['ADV', 2], ['VERB', 4], ['ADP', 1], ['PRON', 3], ['PART', 1], ['CCONJ', 1], ['PUNCT', 1]]",27,3.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,11.111,14.815,3.704,11.111,11.111,14.815,3.704,3.704,0.0,7.407,7.407,7.407,0.0,3.704,0.0,0.0,0.0
1185,My lady would not consent to undress till nearly three o'clock in the morning when the last lingering peal of thunder had died away among the distant hills.,chapter_9,0,28,"[['PRON', 1], ['NOUN', 7], ['AUX', 2], ['PART', 1], ['VERB', 3], ['ADP', 4], ['SCONJ', 2], ['ADV', 2], ['NUM', 1], ['DET', 3], ['ADJ', 2], ['PUNCT', 1]]",29,1.0,3.0,4.0,3.0,2.0,7.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.448,10.345,13.793,10.345,6.897,24.138,0.0,3.448,6.897,6.897,6.897,0.0,3.448,3.448,0.0,0.0,0.0
1186,Until that hour she lay in the handsome silk dress in which she had traveled huddled together among the bedclothes only looking up now and then with a scared face to ask if the storm was over.,chapter_9,0,37,"[['ADP', 6], ['DET', 5], ['NOUN', 6], ['PRON', 3], ['VERB', 5], ['ADJ', 2], ['AUX', 2], ['ADV', 5], ['CCONJ', 1], ['PART', 1], ['SCONJ', 1], ['PUNCT', 1]]",38,3.0,5.0,6.0,5.0,2.0,6.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.895,13.158,15.789,13.158,5.263,15.789,2.632,2.632,2.632,13.158,5.263,0.0,0.0,2.632,0.0,0.0,0.0
1187,Toward four o'clock her husband who spent the night in watching by her bedside saw her drop off into a deep sleep from which she did not awake for nearly five hours.,chapter_9,0,32,"[['ADP', 7], ['NUM', 2], ['NOUN', 6], ['PRON', 6], ['VERB', 5], ['DET', 2], ['ADJ', 1], ['AUX', 1], ['PART', 1], ['ADV', 1], ['PUNCT', 1]]",33,6.0,5.0,7.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,18.182,15.152,21.212,6.061,3.03,18.182,0.0,3.03,0.0,3.03,3.03,0.0,6.061,3.03,0.0,0.0,0.0
1188,But she came into the breakfastroom at halfpast nine o'clock singing a little Scotch melody her cheeks tinged with as delicate a pink as the pale hue of her muslin morning dress.,chapter_9,0,32,"[['CCONJ', 1], ['PRON', 3], ['VERB', 3], ['ADP', 5], ['DET', 4], ['NOUN', 10], ['NUM', 1], ['ADJ', 4], ['ADV', 1], ['PUNCT', 1]]",33,3.0,3.0,5.0,4.0,4.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.091,9.091,15.152,12.121,12.121,30.303,3.03,3.03,0.0,3.03,0.0,0.0,3.03,0.0,0.0,0.0,0.0
1189,Like the birds and the flowers she seemed to recover her beauty and joyousness in the morning sunshine.,chapter_9,0,18,"[['ADP', 2], ['DET', 3], ['NOUN', 6], ['CCONJ', 2], ['PRON', 2], ['VERB', 2], ['PART', 1], ['PUNCT', 1]]",19,2.0,2.0,2.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.526,10.526,10.526,15.789,0.0,31.579,10.526,5.263,0.0,0.0,0.0,0.0,0.0,5.263,0.0,0.0,0.0
